Source,Target,weight
4874,11671,1.0
4874,45812,1.0
4874,62992,1.0
4875,14629,1.0
4875,68138,2.0
4876,45758,1.0
4877,38614,1.0
4878,34531,1.0
4879,47258,1.0
4879,7007,1.0
4880,31697,1.0
4881,35389,1.0
4882,58570,1.0
4883,29069,1.0
4883,39009,1.0
4883,64199,1.0
4883,26141,4.0
4883,40774,1.0
4883,18126,1.0
4883,62878,1.0
4883,57714,1.0
4883,65276,1.0
4883,46311,1.0
4883,62992,2.0
4884,35742,1.0
4885,53457,1.0
4886,52176,1.0
4887,4887,1.0
4887,13377,1.0
4887,45472,1.0
4887,56748,2.0
4887,45363,2.0
4888,60255,1.0
4889,57805,1.0
4890,52249,1.0
4891,60823,1.0
4893,41739,1.0
4893,47017,1.0
4893,14900,1.0
4893,43242,1.0
4893,62693,1.0
4894,14519,1.0
4894,67614,1.0
4895,35724,1.0
4896,26473,1.0
4896,26141,2.0
4896,46987,1.0
4897,70828,1.0
4897,69748,1.0
4898,8629,1.0
4899,12330,1.0
4899,22810,1.0
4900,22161,1.0
4901,52131,1.0
4901,26141,3.0
4901,51892,1.0
4902,58139,1.0
4903,52580,1.0
4904,43112,1.0
4904,39009,1.0
4904,26141,2.0
4904,46987,1.0
4905,64836,1.0
4905,39290,1.0
4905,53281,1.0
4905,35724,1.0
4906,31003,1.0
4906,14059,1.0
4907,51121,1.0
4908,13044,1.0
4908,50823,1.0
4909,60676,2.0
4909,26141,1.0
4909,46987,1.0
4910,11906,1.0
4910,40564,1.0
4910,44637,1.0
4910,53850,1.0
4910,35370,1.0
4910,20385,1.0
4910,71076,1.0
4910,47640,1.0
4910,51892,1.0
4910,35980,1.0
4910,26248,1.0
4910,32102,1.0
4910,49860,1.0
4910,14101,1.0
4910,32241,2.0
4910,19737,1.0
4910,38886,1.0
4910,40376,1.0
4910,57534,1.0
4910,60953,1.0
4910,47017,1.0
4910,9153,1.0
4910,18996,1.0
4910,48256,1.0
4910,68160,1.0
4910,28446,1.0
4910,53879,1.0
4910,47663,1.0
4910,63855,6.0
4910,26274,1.0
4910,15694,1.0
4910,26141,2.0
4910,52131,1.0
4910,54319,1.0
4910,16588,1.0
4910,59423,1.0
4910,19296,1.0
4910,47608,1.0
4910,43162,1.0
4910,57635,1.0
4910,52146,1.0
4910,69091,1.0
4910,7017,1.0
4910,16667,1.0
4910,13239,2.0
4910,24371,1.0
4910,28154,1.0
4910,39009,4.0
4910,46987,1.0
4910,58199,2.0
4910,15872,1.0
4910,18126,2.0
4911,50117,1.0
4912,32907,1.0
4913,57491,1.0
4914,70363,1.0
4915,57805,1.0
4916,19875,1.0
4917,45454,1.0
4918,27630,1.0
4919,19822,1.0
4919,6152,1.0
4919,48750,1.0
4920,50488,1.0
4921,54455,1.0
4922,17858,1.0
4923,5889,1.0
4924,15258,1.0
4924,26141,1.0
4924,26153,1.0
4924,18126,1.0
4925,49618,1.0
4925,56611,2.0
4925,24177,1.0
4925,40421,1.0
4925,6054,2.0
4925,69807,1.0
4925,51238,2.0
4926,15528,1.0
4927,24455,1.0
4928,62374,1.0
4928,28292,1.0
4928,68829,1.0
4928,67195,1.0
4928,12581,1.0
4929,37183,1.0
4929,68387,1.0
4929,36826,3.0
4929,47934,1.0
4929,66319,1.0
4929,59601,1.0
4929,52794,2.0
4929,41038,1.0
4929,54644,1.0
4929,66264,1.0
4929,68622,1.0
4929,48873,1.0
4929,39940,2.0
4929,62126,1.0
4929,68908,1.0
4929,60309,1.0
4929,7124,1.0
4929,49711,1.0
4929,36441,1.0
4929,67094,1.0
4929,23723,1.0
4929,54023,1.0
4929,44618,4.0
4929,14540,1.0
4929,45011,1.0
4929,20913,1.0
4929,10837,1.0
4929,11171,1.0
4929,69489,1.0
4929,7701,1.0
4929,40740,1.0
4929,47896,1.0
4929,57415,1.0
4929,54178,1.0
4929,27915,1.0
4929,27517,1.0
4929,48957,1.0
4929,40420,3.0
4929,16872,1.0
4929,18346,2.0
4929,57093,1.0
4929,20086,1.0
4929,35353,1.0
4929,48849,1.0
4929,38137,4.0
4929,48925,1.0
4929,15427,1.0
4929,45519,2.0
4929,61492,1.0
4929,11924,5.0
4929,50112,1.0
4930,22161,1.0
4931,22161,1.0
4932,9507,1.0
4932,38608,1.0
4933,63275,1.0
4933,18897,1.0
4933,50891,1.0
4934,23650,1.0
4934,7830,1.0
4934,49891,1.0
4935,5889,1.0
4935,21042,1.0
4936,12978,1.0
4937,24819,1.0
4937,54455,1.0
4938,21743,1.0
4939,57805,1.0
4940,13848,1.0
4940,27558,1.0
4940,14059,1.0
4941,23784,1.0
4941,14878,1.0
4941,49809,1.0
4941,48619,1.0
4941,56542,1.0
4941,35825,1.0
4941,35060,1.0
4941,42222,1.0
4941,16113,1.0
4942,26141,1.0
4943,42301,1.0
4943,51552,1.0
4944,57805,1.0
4945,70070,1.0
4946,52131,1.0
4946,61086,8.0
4946,26141,1.0
4947,5889,1.0
4948,70070,3.0
4948,36679,1.0
4949,26141,1.0
4949,64643,1.0
4950,67933,1.0
4951,31747,1.0
4951,26141,1.0
4951,7799,1.0
4951,46987,1.0
4952,52146,1.0
4953,32907,1.0
4953,45357,1.0
4953,67509,1.0
4953,49355,1.0
4953,69299,1.0
4953,9308,1.0
4953,40615,1.0
4953,34620,1.0
4953,22121,1.0
4953,7919,1.0
4953,28662,1.0
4953,26613,1.0
4953,63526,2.0
4953,35724,2.0
4953,48212,1.0
4953,13594,1.0
4954,8421,1.0
4955,26141,1.0
4956,55299,1.0
4956,22890,1.0
4956,15296,1.0
4956,27558,1.0
4956,25743,1.0
4956,14042,1.0
4957,38595,1.0
4958,18538,1.0
4959,23327,1.0
4959,57402,1.0
4960,12586,1.0
4961,58139,1.0
4962,37578,1.0
4962,7937,1.0
4962,34423,1.0
4962,44419,1.0
4962,35423,1.0
4962,66319,1.0
4962,4962,2.0
4962,68738,1.0
4962,38089,1.0
4962,34903,1.0
4962,30168,1.0
4962,30525,1.0
4962,70178,1.0
4962,15073,1.0
4962,39940,1.0
4962,61077,1.0
4962,12485,1.0
4962,13002,2.0
4963,14393,1.0
4964,21743,1.0
4965,23673,2.0
4966,54455,1.0
4966,14042,1.0
4967,14059,1.0
4968,62865,1.0
4969,58199,1.0
4969,26141,2.0
4970,44753,1.0
4971,45989,1.0
4972,71065,1.0
4973,13044,1.0
4974,63931,1.0
4974,14042,1.0
4975,29548,1.0
4975,64057,1.0
4975,34620,1.0
4975,61558,2.0
4975,9854,2.0
4975,12256,1.0
4975,48769,1.0
4976,10658,1.0
4977,57805,1.0
4978,61959,1.0
4979,23085,1.0
4980,20378,1.0
4980,42692,1.0
4980,11477,1.0
4980,40932,1.0
4980,11643,1.0
4980,12099,1.0
4980,26356,1.0
4980,23091,1.0
4981,51850,1.0
4982,8170,1.0
4982,66631,1.0
4982,27685,2.0
4983,18944,1.0
4984,62374,1.0
4984,28292,1.0
4984,68829,1.0
4984,67195,1.0
4984,12581,1.0
4985,65181,1.0
4985,66046,1.0
4986,58199,1.0
4986,11906,1.0
4987,21743,1.0
4988,13588,1.0
4989,26141,1.0
4990,40091,1.0
4991,8616,1.0
4992,52249,1.0
4993,61728,1.0
4994,57805,1.0
4995,34955,1.0
4995,26141,1.0
4995,40774,1.0
4995,52131,1.0
4995,35353,1.0
4995,40376,1.0
4995,35924,1.0
4995,15983,1.0
4995,4995,2.0
4995,15476,2.0
4995,39009,1.0
4995,46311,1.0
4995,54978,1.0
4995,49648,1.0
4995,57714,1.0
4996,25743,1.0
4997,36665,1.0
4998,68166,2.0
4999,69404,1.0
5000,23369,1.0
5001,8719,1.0
5001,39393,1.0
5002,28428,1.0
5003,62374,1.0
5003,28292,1.0
5003,68829,1.0
5003,67195,1.0
5003,12581,1.0
5004,31244,1.0
5004,40848,1.0
5004,68070,1.0
5004,15582,1.0
5004,5455,1.0
5004,60768,1.0
5004,55641,1.0
5004,64033,1.0
5004,33634,1.0
5004,30509,1.0
5004,25309,1.0
5004,45833,1.0
5004,24153,1.0
5004,10369,1.0
5004,68010,1.0
5004,37217,1.0
5004,27746,1.0
5004,36182,1.0
5004,69057,1.0
5004,10404,1.0
5004,58228,1.0
5004,36570,2.0
5004,51908,1.0
5004,53668,1.0
5004,16886,1.0
5004,55165,1.0
5004,13759,1.0
5004,58097,1.0
5004,35634,1.0
5004,63116,1.0
5004,69931,1.0
5004,26167,1.0
5004,70402,1.0
5004,41974,1.0
5004,5380,1.0
5004,30998,2.0
5004,54445,1.0
5004,49950,1.0
5004,60268,1.0
5004,37650,1.0
5004,20183,1.0
5004,41661,1.0
5004,69771,1.0
5004,65251,1.0
5004,54820,1.0
5004,58472,1.0
5004,6295,2.0
5004,31709,1.0
5004,51931,1.0
5004,62520,1.0
5004,9927,1.0
5004,61168,2.0
5004,57162,1.0
5004,49192,1.0
5004,55403,1.0
5004,68745,1.0
5004,8817,1.0
5004,67354,2.0
5004,67359,1.0
5004,62626,1.0
5004,67773,1.0
5004,39787,1.0
5004,67576,1.0
5004,34010,1.0
5004,68325,1.0
5004,57501,1.0
5005,62865,1.0
5006,31697,1.0
5007,31003,3.0
5007,29867,1.0
5007,25992,1.0
5008,57408,1.0
5009,55902,1.0
5009,52131,1.0
5009,34219,1.0
5009,26141,1.0
5009,57714,1.0
5010,58139,1.0
5011,26473,1.0
5011,26141,1.0
5011,46987,1.0
5012,16164,1.0
5013,58139,1.0
5014,36665,1.0
5014,35724,1.0
5014,54455,1.0
5014,25743,1.0
5014,15296,1.0
5014,50335,1.0
5014,33598,1.0
5016,32907,1.0
5017,35724,2.0
5018,39557,1.0
5018,62992,1.0
5018,59423,1.0
5018,29491,1.0
5018,18126,1.0
5019,35419,1.0
5020,52176,1.0
5021,50575,1.0
5022,57805,1.0
5023,53864,1.0
5023,10941,1.0
5023,37239,1.0
5024,8799,1.0
5024,19086,1.0
5024,6560,1.0
5024,66299,1.0
5024,41987,1.0
5024,57091,3.0
5024,7499,1.0
5024,46507,1.0
5024,46825,1.0
5024,9675,4.0
5024,21549,1.0
5024,57278,1.0
5024,67742,1.0
5024,51891,1.0
5024,34795,1.0
5024,49062,2.0
5024,7242,1.0
5024,58650,1.0
5024,51351,1.0
5024,62335,1.0
5024,6286,1.0
5025,37039,1.0
5026,18772,1.0
5026,26141,1.0
5027,26141,1.0
5028,53461,1.0
5029,33942,1.0
5029,51323,1.0
5030,42770,1.0
5031,62374,1.0
5031,28292,1.0
5031,68829,1.0
5031,67195,1.0
5031,12581,1.0
5032,18624,3.0
5032,34955,1.0
5032,64643,1.0
5032,52146,1.0
5032,34531,1.0
5032,26141,3.0
5032,62992,1.0
5032,56076,1.0
5032,40527,1.0
5032,51892,1.0
5032,68923,1.0
5032,16469,2.0
5032,20316,1.0
5033,39520,1.0
5033,60255,1.0
5034,28584,1.0
5034,11538,1.0
5034,40115,1.0
5035,26141,2.0
5036,26141,1.0
5037,31509,1.0
5037,64506,1.0
5037,26792,1.0
5038,48820,1.0
5038,22067,1.0
5038,34529,1.0
5038,60965,1.0
5038,34567,1.0
5038,65536,1.0
5038,70085,1.0
5038,46519,1.0
5038,8707,1.0
5038,23322,1.0
5038,39395,1.0
5038,36241,2.0
5038,65373,1.0
5038,69917,1.0
5038,23409,1.0
5038,48733,1.0
5038,11989,1.0
5038,39743,1.0
5038,67310,1.0
5038,46263,1.0
5038,63557,1.0
5038,52187,1.0
5038,68031,1.0
5038,5038,3.0
5038,26338,1.0
5038,54910,1.0
5038,63895,1.0
5038,64615,1.0
5039,27558,1.0
5039,14059,1.0
5039,17509,1.0
5039,31993,1.0
5040,43897,1.0
5041,11856,1.0
5041,8848,1.0
5041,40601,1.0
5042,13897,1.0
5042,40862,1.0
5042,7588,1.0
5042,14582,3.0
5042,47863,1.0
5043,65581,1.0
5044,29663,1.0
5044,6544,1.0
5044,24326,1.0
5045,65181,1.0
5045,66046,1.0
5046,62374,1.0
5046,28292,1.0
5046,68829,1.0
5046,67195,1.0
5046,12581,1.0
5048,11737,1.0
5048,40944,2.0
5049,71525,1.0
5050,56149,1.0
5050,5050,1.0
5050,34581,1.0
5050,57110,1.0
5050,62608,2.0
5050,50269,1.0
5050,50648,1.0
5051,53904,1.0
5051,24814,1.0
5051,15970,1.0
5051,64384,1.0
5052,35539,2.0
5052,14661,2.0
5053,60255,1.0
5054,64184,1.0
5055,27805,1.0
5055,26141,1.0
5056,46516,1.0
5056,13251,1.0
5056,35724,1.0
5056,28532,1.0
5057,19110,1.0
5058,68545,1.0
5059,68193,1.0
5059,69141,1.0
5059,32693,1.0
5059,36826,1.0
5059,47236,1.0
5059,31421,1.0
5059,38927,1.0
5059,47136,1.0
5059,52479,1.0
5059,5892,1.0
5059,68037,1.0
5059,38935,1.0
5059,60578,1.0
5059,26967,1.0
5059,42366,1.0
5059,30690,1.0
5059,19281,1.0
5059,33952,1.0
5059,6380,1.0
5059,57726,1.0
5059,63295,1.0
5059,39235,1.0
5059,51237,1.0
5060,22161,1.0
5061,35724,1.0
5061,39290,1.0
5062,13695,1.0
5062,70457,1.0
5063,11122,1.0
5063,28050,1.0
5063,52146,1.0
5063,5981,1.0
5063,5063,3.0
5063,35353,1.0
5063,32842,1.0
5063,42118,6.0
5064,53078,1.0
5065,67725,1.0
5066,68545,1.0
5067,52176,1.0
5068,58139,1.0
5069,68160,1.0
5070,21743,1.0
5071,16164,1.0
5072,25598,1.0
5072,44928,1.0
5073,45845,1.0
5074,33111,1.0
5074,41000,1.0
5074,67480,1.0
5074,35724,1.0
5074,18996,1.0
5074,46324,1.0
5074,26118,1.0
5074,40547,1.0
5074,29679,1.0
5075,52131,1.0
5075,5889,1.0
5076,57805,1.0
5077,22161,1.0
5078,64490,1.0
5078,26797,1.0
5079,14629,1.0
5080,18242,1.0
5080,37635,1.0
5081,36521,1.0
5082,58139,1.0
5083,41085,1.0
5084,26141,2.0
5085,53480,1.0
5086,31330,1.0
5086,57485,1.0
5087,22161,1.0
5088,26141,1.0
5089,39497,1.0
5090,22161,1.0
5091,61788,1.0
5091,31092,1.0
5091,55403,1.0
5091,15144,1.0
5091,65821,1.0
5091,14629,1.0
5091,47161,1.0
5091,35724,1.0
5091,27579,1.0
5091,69926,1.0
5091,23413,1.0
5091,66108,2.0
5092,26141,1.0
5093,62019,1.0
5094,5889,1.0
5095,13848,1.0
5095,27558,1.0
5095,32252,1.0
5096,30551,1.0
5097,24749,1.0
5098,58199,1.0
5098,46987,1.0
5098,26141,3.0
5098,62992,1.0
5099,71065,1.0
5100,14042,1.0
5101,7710,1.0
5101,22890,1.0
5102,22161,1.0
5103,19828,1.0
5103,36053,1.0
5104,5889,1.0
5105,65003,1.0
5105,56351,1.0
5106,50117,1.0
5106,54873,1.0
5106,66208,1.0
5106,70217,1.0
5109,30551,1.0
5110,26141,1.0
5111,21743,1.0
5112,29485,1.0
5112,23427,1.0
5113,26141,1.0
5114,58525,1.0
5114,60255,1.0
5115,59485,1.0
5116,58139,1.0
5117,59196,1.0
5118,20011,1.0
5119,65114,1.0
5119,15308,1.0
5119,31829,1.0
5119,11149,1.0
5119,62699,1.0
5120,26141,1.0
5121,50157,1.0
5121,60590,1.0
5121,60409,1.0
5121,64367,1.0
5121,22512,1.0
5121,62346,1.0
5121,43473,1.0
5121,8936,1.0
5121,53600,1.0
5121,31525,1.0
5121,10647,1.0
5121,57772,1.0
5121,10182,1.0
5122,51121,1.0
5123,54722,1.0
5124,11906,1.0
5124,68160,1.0
5124,45420,1.0
5124,16588,1.0
5124,13239,1.0
5124,26141,3.0
5125,5889,1.0
5126,65629,1.0
5127,5889,1.0
5128,71065,1.0
5129,62865,1.0
5130,58139,1.0
5131,24819,1.0
5132,47017,1.0
5132,26141,1.0
5132,51892,1.0
5132,46987,1.0
5133,34806,1.0
5133,26141,1.0
5133,37240,1.0
5134,65629,1.0
5134,57805,1.0
5134,16164,1.0
5134,50488,1.0
5134,29991,1.0
5135,58139,1.0
5137,14059,1.0
5138,17581,1.0
5139,38903,2.0
5140,47732,1.0
5140,24660,1.0
5140,43190,1.0
5140,19002,1.0
5140,22851,1.0
5140,32914,1.0
5140,34534,1.0
5140,24650,1.0
5140,39212,2.0
5140,10718,1.0
5140,59822,1.0
5140,69050,1.0
5140,32067,1.0
5140,8946,1.0
5140,56162,1.0
5140,55403,1.0
5140,71057,5.0
5140,50884,3.0
5140,38384,1.0
5140,56427,1.0
5140,61799,1.0
5140,49285,1.0
5140,23251,3.0
5140,32329,1.0
5140,21395,1.0
5140,47025,1.0
5141,26141,1.0
5143,44753,1.0
5144,65821,1.0
5144,60687,1.0
5144,35724,1.0
5144,26141,1.0
5144,64185,2.0
5145,5243,1.0
5146,32693,1.0
5147,50872,1.0
5148,24401,1.0
5148,28690,1.0
5149,55081,1.0
5149,31426,1.0
5149,68160,1.0
5149,48653,1.0
5149,51891,1.0
5150,57946,1.0
5150,31330,1.0
5151,21196,1.0
5152,70257,1.0
5152,30645,1.0
5153,26141,1.0
5154,26374,1.0
5155,21743,1.0
5156,24097,1.0
5157,71116,1.0
5157,26141,1.0
5158,52580,1.0
5159,64184,1.0
5160,41085,1.0
5161,31814,1.0
5162,32693,1.0
5163,58139,1.0
5164,14437,1.0
5166,41753,1.0
5166,69690,1.0
5167,15803,1.0
5167,29122,2.0
5167,43189,1.0
5167,31037,1.0
5167,25968,2.0
5167,36507,1.0
5167,68792,2.0
5167,33827,2.0
5167,44176,1.0
5167,20402,1.0
5167,14013,1.0
5167,31984,1.0
5167,17849,1.0
5167,33975,1.0
5167,37255,1.0
5167,46256,2.0
5167,63350,1.0
5167,53764,1.0
5167,63566,1.0
5167,22414,1.0
5167,33169,1.0
5167,62797,1.0
5167,28789,1.0
5167,32326,1.0
5167,63223,1.0
5167,26053,1.0
5167,36709,2.0
5167,44337,1.0
5167,43168,1.0
5168,35414,1.0
5169,65629,1.0
5170,55563,1.0
5171,13532,1.0
5171,50823,1.0
5171,5736,1.0
5171,13044,1.0
5172,26141,1.0
5173,53457,1.0
5174,18488,1.0
5174,9563,1.0
5175,58685,1.0
5176,23229,1.0
5176,11533,1.0
5176,51059,1.0
5176,39358,1.0
5176,35724,1.0
5176,47100,1.0
5176,64682,1.0
5176,14042,1.0
5176,27558,1.0
5176,34802,1.0
5176,36042,1.0
5177,14486,1.0
5178,65181,1.0
5178,66046,1.0
5179,59949,1.0
5179,71486,1.0
5179,62865,1.0
5179,28808,1.0
5180,24749,1.0
5180,26141,2.0
5180,71065,1.0
5181,71261,1.0
5182,60936,1.0
5183,32693,1.0
5185,66738,1.0
5186,57805,1.0
5186,9212,1.0
5186,62865,1.0
5187,52176,1.0
5189,58942,1.0
5189,54385,1.0
5189,13471,1.0
5189,61926,1.0
5189,60070,1.0
5189,41528,1.0
5189,42671,1.0
5189,19245,1.0
5189,7494,1.0
5190,34955,1.0
5191,68564,1.0
5191,42665,1.0
5191,69401,1.0
5192,27558,1.0
5193,32693,1.0
5194,59427,1.0
5194,26141,1.0
5194,62992,1.0
5195,10638,2.0
5196,29108,1.0
5196,41156,1.0
5196,31125,1.0
5196,39095,1.0
5196,52146,1.0
5197,55070,1.0
5197,54344,1.0
5197,58199,1.0
5197,65141,1.0
5197,39723,1.0
5197,8134,1.0
5198,39290,1.0
5198,44570,1.0
5198,43016,1.0
5198,27558,1.0
5198,56252,1.0
5198,65827,1.0
5198,50335,15.0
5198,32907,1.0
5198,35724,2.0
5198,31003,1.0
5198,48402,1.0
5198,13069,1.0
5198,60687,1.0
5198,38614,1.0
5198,35539,1.0
5198,44169,1.0
5198,64682,1.0
5199,14042,1.0
5200,62212,1.0
5200,7241,1.0
5200,42870,1.0
5200,71259,1.0
5201,22088,1.0
5202,57805,1.0
5203,68160,1.0
5204,22161,1.0
5205,63931,1.0
5205,14042,1.0
5206,64043,1.0
5208,58199,1.0
5209,10671,1.0
5210,11671,1.0
5211,60255,1.0
5212,63435,1.0
5212,65590,1.0
5212,45804,2.0
5213,32907,1.0
5214,17568,1.0
5215,27558,1.0
5215,14059,2.0
5215,35539,1.0
5215,44570,1.0
5216,17581,2.0
5217,34955,1.0
5218,43210,1.0
5218,11906,1.0
5218,7143,1.0
5218,10841,1.0
5220,40331,1.0
5221,5889,1.0
5222,22161,1.0
5223,32907,1.0
5224,51843,2.0
5224,70286,1.0
5224,60999,1.0
5224,23383,4.0
5224,17133,1.0
5224,54680,1.0
5224,15348,1.0
5224,47548,1.0
5224,42869,2.0
5224,14229,2.0
5224,60517,3.0
5224,47049,1.0
5224,62520,1.0
5224,53341,1.0
5224,40532,1.0
5225,71178,1.0
5225,71353,1.0
5225,14405,2.0
5225,27514,1.0
5225,44094,1.0
5225,26274,1.0
5225,67018,1.0
5225,64498,1.0
5225,31500,1.0
5225,66288,1.0
5225,50169,1.0
5225,71142,1.0
5225,5225,1.0
5225,36686,1.0
5225,40015,2.0
5225,56982,1.0
5225,52146,1.0
5225,11697,1.0
5225,50813,1.0
5225,47292,3.0
5225,43959,1.0
5225,32182,1.0
5225,42385,1.0
5226,37488,2.0
5226,70895,1.0
5226,10239,2.0
5226,53095,1.0
5226,12939,2.0
5226,13899,2.0
5226,65670,2.0
5226,57278,1.0
5226,13542,2.0
5226,64932,1.0
5226,65118,2.0
5226,51351,1.0
5226,68780,2.0
5226,44683,2.0
5226,24677,1.0
5226,66817,1.0
5226,54168,2.0
5226,48915,1.0
5226,47875,2.0
5226,32681,1.0
5226,58979,1.0
5226,22326,1.0
5226,30952,1.0
5226,44406,2.0
5226,42167,1.0
5226,10463,1.0
5226,16299,1.0
5226,24240,1.0
5227,22088,1.0
5228,58139,1.0
5229,35539,1.0
5230,53191,1.0
5230,40907,1.0
5230,36537,1.0
5230,40485,1.0
5230,39882,1.0
5230,25459,1.0
5230,7278,1.0
5230,6002,1.0
5230,68885,1.0
5230,26141,3.0
5231,50858,1.0
5231,24578,1.0
5231,67085,1.0
5232,20800,1.0
5232,31332,1.0
5234,59184,1.0
5234,66046,1.0
5234,46209,1.0
5235,32693,1.0
5236,52249,1.0
5238,48309,1.0
5239,50872,1.0
5240,50858,1.0
5240,13239,2.0
5240,22931,1.0
5241,26691,1.0
5242,34559,1.0
5243,30644,2.0
5243,68447,1.0
5243,7570,1.0
5243,9615,1.0
5243,27990,1.0
5243,41686,1.0
5244,43902,1.0
5245,25743,2.0
5246,52249,1.0
5247,50852,1.0
5247,8003,1.0
5248,17581,1.0
5249,70457,1.0
5250,28588,1.0
5250,22890,1.0
5250,64569,1.0
5250,37281,1.0
5250,35724,1.0
5251,40034,1.0
5251,47161,1.0
5252,5889,1.0
5253,42386,1.0
5253,13985,1.0
5253,25122,1.0
5253,18634,1.0
5253,60722,1.0
5253,20229,1.0
5253,26141,1.0
5253,29983,1.0
5253,29465,1.0
5253,48635,1.0
5253,42364,1.0
5253,17341,1.0
5253,49741,1.0
5253,55935,1.0
5253,46139,1.0
5253,9305,1.0
5253,55980,1.0
5253,24470,1.0
5253,24342,1.0
5253,9345,1.0
5253,66676,1.0
5253,14421,1.0
5253,59816,1.0
5253,25185,1.0
5253,12693,1.0
5253,54188,1.0
5254,38614,1.0
5255,58139,1.0
5256,28457,1.0
5257,64682,1.0
5258,28893,1.0
5259,47161,1.0
5259,35724,1.0
5260,34955,1.0
5261,12244,1.0
5262,55995,1.0
5263,64184,1.0
5263,26691,1.0
5264,63655,1.0
5264,23229,1.0
5264,47797,1.0
5264,27665,1.0
5264,60687,1.0
5264,26337,1.0
5264,22890,1.0
5264,35750,1.0
5264,25992,1.0
5264,9815,1.0
5264,11756,1.0
5264,32252,1.0
5264,67105,1.0
5264,25315,1.0
5264,39399,1.0
5264,69621,1.0
5264,44101,1.0
5264,63931,1.0
5264,28713,1.0
5264,48212,1.0
5264,35724,1.0
5265,29108,1.0
5266,70363,1.0
5267,28688,2.0
5267,5267,1.0
5267,31747,1.0
5267,66908,1.0
5267,45519,1.0
5268,51121,1.0
5269,6836,1.0
5269,55409,1.0
5270,67756,1.0
5270,53357,1.0
5271,36298,1.0
5272,40907,1.0
5273,26141,1.0
5274,65629,1.0
5275,29108,1.0
5275,67865,1.0
5276,49092,1.0
5276,66097,1.0
5277,26141,1.0
5278,58957,1.0
5279,32249,1.0
5279,68908,1.0
5279,11649,1.0
5279,45420,1.0
5279,31466,1.0
5280,57805,1.0
5280,19964,1.0
5281,29201,1.0
5281,16834,1.0
5281,50623,1.0
5282,57805,1.0
5283,58139,1.0
5284,31961,2.0
5285,17509,1.0
5286,62374,1.0
5286,28292,1.0
5286,68829,1.0
5286,67195,1.0
5286,12581,1.0
5287,52019,1.0
5287,48858,1.0
5287,70401,1.0
5287,8516,1.0
5287,66880,1.0
5287,42341,1.0
5287,43466,1.0
5287,29194,1.0
5287,70253,1.0
5287,30507,1.0
5287,70554,1.0
5287,46201,1.0
5287,38418,1.0
5287,13369,1.0
5287,25170,1.0
5287,23071,1.0
5287,26978,1.0
5287,38974,1.0
5287,41262,1.0
5287,70980,1.0
5287,39995,1.0
5287,8500,1.0
5287,35024,1.0
5287,60706,1.0
5287,28274,1.0
5287,24146,1.0
5287,50857,1.0
5287,29359,1.0
5287,9795,1.0
5288,16164,1.0
5289,35775,1.0
5290,26141,1.0
5291,25777,1.0
5292,7799,1.0
5293,22161,1.0
5294,46606,1.0
5295,15132,1.0
5296,52146,1.0
5297,11533,1.0
5298,18372,1.0
5299,19964,1.0
5300,67833,1.0
5301,50268,1.0
5301,13339,1.0
5302,5889,1.0
5303,8936,1.0
5303,10182,1.0
5304,17950,2.0
5304,62167,1.0
5305,10262,1.0
5306,43187,1.0
5306,31217,1.0
5307,22161,1.0
5308,38614,2.0
5308,32907,1.0
5309,62374,1.0
5309,28292,1.0
5309,68829,1.0
5309,67195,1.0
5309,12581,1.0
5310,58139,1.0
5311,26441,1.0
5311,32147,1.0
5312,57805,1.0
5312,19964,1.0
5313,26141,1.0
5314,24749,1.0
5315,42821,1.0
5316,26899,1.0
5316,42029,1.0
5317,59497,1.0
5318,26141,1.0
5319,32907,1.0
5319,35724,1.0
5319,24311,1.0
5319,30515,1.0
5319,14885,1.0
5319,14042,1.0
5319,34219,1.0
5320,50872,1.0
5321,27806,1.0
5322,15287,1.0
5323,33870,1.0
5324,21743,1.0
5325,60072,1.0
5326,54231,1.0
5327,62374,1.0
5327,28292,1.0
5327,68829,1.0
5327,67195,1.0
5327,12581,1.0
5328,37824,1.0
5328,38265,1.0
5328,28188,1.0
5329,51891,1.0
5330,51734,1.0
5330,57691,1.0
5331,21743,1.0
5332,45812,1.0
5333,52824,1.0
5335,44825,1.0
5336,9016,1.0
5337,29108,1.0
5338,29108,1.0
5338,44699,1.0
5338,15212,1.0
5338,68861,1.0
5338,42912,1.0
5338,26141,1.0
5338,39101,1.0
5338,56349,1.0
5338,51118,1.0
5338,58199,1.0
5338,21322,1.0
5338,41037,1.0
5338,18126,2.0
5339,43473,1.0
5340,58753,1.0
5341,59196,1.0
5342,11530,1.0
5343,62865,1.0
5343,40331,1.0
5344,13695,1.0
5344,70457,1.0
5345,26141,1.0
5346,15296,1.0
5346,47226,1.0
5347,47297,1.0
5347,51536,1.0
5348,49092,1.0
5348,57805,1.0
5348,62180,1.0
5349,52176,1.0
5350,62374,1.0
5350,28292,1.0
5350,68829,1.0
5350,67195,1.0
5350,12581,1.0
5351,68160,1.0
5352,43968,1.0
5353,58199,1.0
5353,26141,3.0
5353,46987,1.0
5354,68108,1.0
5355,10770,3.0
5355,9336,1.0
5355,66252,1.0
5356,54455,1.0
5356,27630,1.0
5356,35724,1.0
5356,39358,1.0
5356,50405,1.0
5356,31003,1.0
5357,35724,1.0
5358,67072,1.0
5358,26141,1.0
5359,32397,1.0
5360,22161,1.0
5361,51184,1.0
5362,23750,1.0
5362,18643,1.0
5363,57805,1.0
